udi,product_id,type,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,target,failure_type,installation_cohort,product_family,equipment_age_proxy,reliability_index,operating_stress,maintenance_efficiency,failure_risk_score,lifecycle_stage,criticality_score,criticality_level
4397,H33810,H,302.3,310.1,1383,42.9,24,0,No Failure,Gen3,H,0.43964396439643966,0.6930988751049019,0.5010845392440203,1.6636594933180162,1.9750122738123221,operating,1.8403302712981349,medium
4398,L51577,L,302.4,310.2,1539,37.7,29,0,No Failure,Gen3,L,0.43974397439743973,0.6091263039347413,0.519277176651478,1.6147858143378477,1.7441898656295072,operating,1.1534590992472464,medium
4399,M19258,M,302.3,310.1,1563,37.8,31,0,No Failure,Gen3,M,0.43984398439843986,0.6475252742665571,0.47680310587567326,1.7336938546505407,1.6877893132135906,operating,1.418156657048138,medium
4400,L51579,L,302.3,310.1,1653,29.7,34,0,No Failure,Gen3,L,0.43994399439943993,0.6051337307643809,0.7476445092241661,1.1797398427263832,2.035036867874915,operating,1.3383080999172159,medium
4401,L51580,L,302.3,310.1,1353,50.9,36,1,Heat Dissipation Failure,Gen3,L,0.44004400440044006,0.20353270109619656,0.7685822215635195,0.1,2.2069960018977146,operating,1.4133730672281417,medium
4402,H33815,H,302.2,310.0,1468,43.6,38,0,No Failure,Gen3,H,0.44014401440144013,0.6819316714280125,0.4878584379404923,1.7010898125463803,1.6429820560509234,operating,1.703550353802517,medium
4403,H33816,H,302.3,310.2,1506,33.8,43,0,No Failure,Gen3,H,0.44024402440244026,0.6779591002578518,0.6330177855277536,1.3642233786729012,1.6714367141638187,operating,1.7584800213238534,medium
4404,L51583,L,302.3,310.1,1388,49.9,48,0,No Failure,Gen3,L,0.44034403440344033,0.5939865290876915,0.7351450112735821,1.197396843064436,1.975869890543281,operating,1.310891459599387,medium
4405,M19264,M,302.4,310.2,1485,45.9,50,0,No Failure,Gen3,M,0.44044404440444046,0.6323854994195073,0.6405265198606437,1.3503905304946884,1.6497875593235807,operating,1.4520729796876255,medium
4406,L51585,L,302.4,310.2,1331,45.5,53,1,Heat Dissipation Failure,Gen3,L,0.44054405440544053,0.18999395591733087,0.6271516357446688,0.1,1.9609836303076253,operating,1.2725389428464509,medium
4407,L51586,L,302.5,310.3,1326,58.5,55,1,Heat Dissipation Failure,Gen3,L,0.44064406440644066,0.18839292624914666,1.1009657192606885,0.1,2.6730647484860293,operating,1.6995156151726183,medium
4408,L51587,L,302.3,310.2,1394,55.4,57,0,No Failure,Gen3,L,0.44074407440744073,0.5867918965809624,0.9415155063605685,0.9601393295567545,2.23996075884999,operating,1.4784389554481665,medium
4409,L51588,L,302.4,310.1,2009,18.9,59,0,No Failure,Gen3,L,0.44084408440844086,0.5851908669127783,1.1254308916099707,0.8160394901471761,3.6583926392028077,operating,2.1009863231641144,high
4410,M19269,M,302.4,310.1,1358,54.6,61,1,Heat Dissipation Failure,Gen3,M,0.44094409440944093,0.22358983724459408,0.9089644108907686,0.1,2.2688762488448644,operating,1.7802398228051763,medium
4411,L51590,L,302.5,310.2,1586,32.2,64,0,No Failure,Gen3,L,0.44104410441044106,0.5811982937424178,0.7198463445006237,1.2197407559450786,1.6521670655185574,operating,1.17682072955761,medium
4412,L51591,L,302.5,310.3,1688,31.6,66,0,No Failure,Gen3,L,0.44114411441144114,0.5795972640742335,0.7623745091669297,1.159589006133796,1.8521814568975177,operating,1.269584935509086,medium
4413,L51592,L,302.6,310.5,1450,43.2,68,0,No Failure,Gen3,L,0.44124412441244126,0.5779962344060493,0.6509725900638104,1.3316065236349435,1.5929394657034395,operating,1.132467563300519,medium
4414,M19273,M,302.7,310.5,1398,47.3,70,0,No Failure,Gen3,M,0.44134413441344134,0.6163952047378651,0.8047296635070341,1.1053025454296108,1.8539000757765833,operating,1.5829789293627436,medium
4415,L51594,L,302.7,310.5,1520,39.3,73,0,No Failure,Gen3,L,0.44144414441444146,0.5740036612356888,0.5831686894280564,1.4637673176111048,1.4979503925002782,operating,1.0741307638285282,medium
4416,L51595,L,302.6,310.4,1514,42.7,75,0,No Failure,Gen3,L,0.44154415441544154,0.5724026315675046,0.6117881464264981,1.4049124097113124,1.454365801860977,operating,1.0652827646723402,medium
4417,M19276,M,302.6,310.4,1532,36.1,77,0,No Failure,Gen3,M,0.44164416441644166,0.6108016018993204,0.651037412609032,1.331491591778492,1.4642155183475996,operating,1.3809974311217492,medium
4418,L51597,L,302.6,310.4,1365,66.8,80,1,Power Failure,Gen3,L,0.44174417441744174,0.16841005839714407,1.4176249144139896,0.1,3.1814238255985474,operating,1.997857004563616,medium
4419,L51598,L,302.6,310.3,1642,33.2,82,0,No Failure,Gen3,L,0.44184418441844187,0.5668090287289598,0.7255394839575198,1.2113290998586055,1.6382953008232222,operating,1.1729799655165447,medium
4420,M19279,M,302.6,310.2,2676,10.8,84,1,Power Failure,Gen3,M,0.44194419441944194,0.20520799906077566,1.4520671559597742,0.1,7.117184941390218,operating,3.8824941233440198,critical
4421,H33834,H,302.6,310.2,1873,21.3,87,0,No Failure,Gen3,H,0.44204420442044207,0.6428164555585995,1.1009764479154314,0.8326557958199164,2.9662509242209114,operating,2.4167933040629936,high
4422,L51601,L,302.6,310.2,1325,62.4,92,1,Heat Dissipation Failure,Gen3,L,0.44214421442144214,0.15884388438843883,1.2255695121535908,0.1,2.870638559198915,operating,1.8159262773256435,medium
4423,M19282,M,302.6,310.2,2157,17.2,94,0,No Failure,Gen3,M,0.44224422442244227,0.5972428547202547,1.238069010104175,0.7473456095677347,4.343480103765432,operating,2.7088127445374255,high
4424,M19283,M,302.6,310.2,1563,39.0,97,0,No Failure,Gen3,M,0.44234423442344234,0.5948513112180784,0.5091378257835394,1.6416645916114159,1.3259581732861796,operating,1.2831246170495336,medium
4425,M19284,M,302.6,310.2,1631,31.0,100,0,No Failure,Gen3,M,0.44244424442444247,0.5924597677159021,0.7766355081030386,1.1407249543928597,1.6713803400858074,operating,1.5015427884652346,medium
4426,L51605,L,302.5,310.2,1547,36.9,103,0,No Failure,Gen3,L,0.44254425442544254,0.5500682242137258,0.562691456137918,1.5089978763690022,1.2951143071259532,operating,0.9868531596917567,low
4427,L51606,L,302.6,310.3,1479,40.4,105,0,No Failure,Gen3,L,0.44264426442644267,0.5484671945455415,0.5124167242673113,1.6328750675390016,1.355639394771781,operating,0.9959807751889058,low
4428,M19287,M,302.4,310.1,1379,48.9,107,1,Heat Dissipation Failure,Gen3,M,0.44274427442744274,0.1868661648773573,0.7183723122381253,0.1,1.7412370446219276,operating,1.5120065115202086,medium
4429,L51608,L,302.4,310.1,1906,21.2,110,0,No Failure,Gen3,L,0.44284428442844287,0.544474621375181,1.0485253079431147,0.8706817281988259,3.0309545430549543,operating,1.8269394096049163,medium
4430,M19289,M,302.3,310.1,1731,33.4,112,0,No Failure,Gen3,M,0.44294429442944294,0.5828735917069969,0.6239268311513978,1.3813550720443817,1.7061728355773866,operating,1.469647183576374,medium
4431,H33844,H,302.3,310.1,1688,30.4,115,0,No Failure,Gen3,H,0.44304430443044307,0.6204820482048206,0.72423846202121,1.2132411262970972,1.717762467113517,operating,1.8043765254517699,medium
4432,H33845,H,302.3,310.2,1443,54.6,120,0,No Failure,Gen3,H,0.44314431443144314,0.61650947703466,0.9147657381286187,0.9854491164080401,1.9503894025682253,operating,1.9545854824658757,medium
4433,L51612,L,302.4,310.2,1445,46.4,125,0,No Failure,Gen3,L,0.44324432443244327,0.5325369058644995,0.6572451250056123,1.3205763457276647,1.486703009478144,operating,1.0918547412929411,medium
4434,H33847,H,302.4,310.2,1435,44.9,127,0,No Failure,Gen3,H,0.44334433443344334,0.6109358761963153,0.6070893095707063,1.414248506468197,1.455541924669491,operating,1.6643435627390082,medium
4435,L51614,L,302.4,310.1,1556,32.9,132,0,No Failure,Gen3,L,0.44344434443444347,0.5269633050261548,0.6573099475508472,1.3204633099486103,1.4475241010084547,operating,1.076202624668636,medium
4436,L51615,L,302.3,310.1,1321,52.7,134,1,Heat Dissipation Failure,Gen3,L,0.44354435443544354,0.12536227535797057,0.8287692000854069,0.1,2.142494085537714,operating,1.4056283942407077,medium
4437,M19296,M,302.4,310.1,1577,35.8,136,0,No Failure,Gen3,M,0.4436443644364436,0.5637612456897865,0.5603420377100287,1.5143667113301713,1.3616084341438772,operating,1.3127459849705596,medium
4438,L51617,L,302.4,310.2,1578,31.2,139,0,No Failure,Gen3,L,0.44374437443744374,0.52136970218761,0.7366190435360713,1.1952871593424164,1.5855133506867602,operating,1.1551910533355256,medium
4439,L51618,L,302.4,310.1,1418,52.3,141,0,No Failure,Gen3,L,0.4438443844384438,0.5197686725194258,0.8320588272239124,1.072893653052401,1.9201834983342259,operating,1.317691047500864,medium
4440,M19299,M,302.4,310.2,1392,55.8,143,0,No Failure,Gen3,M,0.44394439443944395,0.5581676428512418,0.9715549017310239,0.933223298577206,2.222824176054317,operating,1.7805961409410338,medium
4441,L51620,L,302.5,310.3,1446,44.0,146,0,No Failure,Gen3,L,0.444044404440444,0.5157760993490653,0.6161261700565961,1.3964019774908787,1.5435998984661388,operating,1.1022778104034343,medium
4442,L51621,L,302.5,310.2,1329,50.6,148,1,Heat Dissipation Failure,Gen3,L,0.44414441444144415,0.11417506968088115,0.8143459194778395,0.1,2.1146862753416533,operating,1.3901782859800131,medium
4443,L51622,L,302.5,310.2,1563,34.8,150,0,No Failure,Gen3,L,0.4442444244424442,0.512574040012697,0.6329095977467866,1.3644247572611141,1.5161442056939538,operating,1.0963305616016177,medium
4444,L51623,L,302.5,310.3,1405,57.4,152,0,No Failure,Gen3,L,0.44434443444344435,0.5109730103445128,1.0641847879417572,0.8589701655249843,2.3838231538385117,operating,1.5727846979179319,medium
4445,L51624,L,302.4,310.2,2224,16.0,154,0,No Failure,Gen3,L,0.4444444444444444,0.5093719806763286,1.2448646399431198,0.7435692561909385,4.730094769220203,operating,2.565497299671017,high
4446,L51625,L,302.5,310.2,1716,29.9,156,0,No Failure,Gen3,L,0.44454445444544455,0.5077709510081443,0.7967519281674799,1.1151356005930297,2.0357499940272508,operating,1.3533255760611442,medium
4447,L51626,L,302.5,310.3,1584,35.5,158,0,No Failure,Gen3,L,0.4446444644464446,0.5061699213399602,0.6319693890361738,1.366177349734198,1.5747985576854782,operating,1.1195102397850436,medium
4448,M19307,M,302.5,310.3,1488,41.8,160,0,No Failure,Gen3,M,0.44474447444744475,0.5445688916717759,0.5425643074187337,1.556264467936498,1.5419002583445234,operating,1.3795293955634294,medium
4449,L51628,L,302.4,310.3,1374,51.2,163,1,Heat Dissipation Failure,Gen3,L,0.4448444844484448,0.10217734816959957,0.8402095728896555,0.1,2.0811831761005473,operating,1.3845361423071156,medium
4450,M19309,M,302.4,310.3,1378,54.3,165,1,Heat Dissipation Failure,Gen3,M,0.44494449444944495,0.1405763185014154,0.9438649247884614,0.1,2.267702414424785,operating,1.7902404432064525,medium
4451,L51630,L,302.5,310.3,1551,37.3,168,0,No Failure,Gen3,L,0.445044504450445,0.4981847749992391,0.5717824105142867,1.4885772302886653,1.6008769010557367,operating,1.1118854835765808,medium
4452,L51631,L,302.5,310.3,1549,40.9,170,0,No Failure,Gen3,L,0.44514451445144515,0.49658374533105487,0.51247081815779,1.6327308507658096,1.5991939195390728,operating,1.093418813262966,medium
4453,M19312,M,302.5,310.3,1447,39.2,172,0,No Failure,Gen3,M,0.4452445244524452,0.5349827156628707,0.5082517109634054,1.6440562056391217,1.6959745551651613,operating,1.4308653353550862,medium
4454,L51633,L,302.4,310.2,1400,53.7,175,0,No Failure,Gen3,L,0.44534453445344535,0.49259117216069437,0.9013367601221556,0.9986650244199637,2.247731976794457,operating,1.4694938187544295,medium
4455,L51634,L,302.4,310.1,1401,48.8,177,0,No Failure,Gen3,L,0.4454445444544454,0.49099014249251016,0.7150285912091313,1.2269508220766285,1.9967402648063675,operating,1.3132046832852864,medium
4456,H33869,H,302.4,310.1,1597,28.9,179,0,No Failure,Gen3,H,0.44554455445544555,0.5693891128243259,0.7910587887105968,1.1222604082577383,2.006576762295251,operating,1.9399483415312795,medium
4457,L51636,L,302.3,310.1,1487,46.0,184,0,No Failure,Gen3,L,0.4456445644564456,0.48541654165416537,0.6047398911428262,1.418963241002821,1.7875845471005565,operating,1.1964557861830705,medium
4458,M19317,M,302.5,310.3,1710,27.3,186,0,No Failure,Gen3,M,0.44574457445744575,0.5238155119859812,0.9061545134136605,0.9938831329267912,2.3729808703017072,operating,1.8210387021447811,medium
4459,L51638,L,302.6,310.4,1478,47.7,189,0,No Failure,Gen3,L,0.4458445844584458,0.481423968483805,0.7789741978761852,1.1376898234512942,2.022130182077071,operating,1.3425443321936839,medium
4460,L51639,L,302.6,310.4,1743,26.3,191,0,No Failure,Gen3,L,0.44594459445944595,0.47982293881562066,0.9787220734504185,0.9270228399066528,2.576682401420717,operating,1.6242895826034125,medium
4461,L51640,L,302.6,310.5,1596,32.8,193,0,No Failure,Gen3,L,0.446044604460446,0.47822190914743656,0.7838460450581691,1.1314187641516078,2.0497414818017115,operating,1.3550504062381352,medium
4462,L51641,L,302.7,310.5,1642,30.8,195,0,No Failure,Gen3,L,0.44614461446144615,0.47662087947925225,0.8673849768925243,1.0337146264274675,2.231103914273578,operating,1.4526570587771883,medium
4463,L51642,L,302.7,310.5,1263,67.8,197,1,Heat Dissipation Failure,Gen3,L,0.4462446244624462,0.07501984981106807,1.4901924744507509,0.1,3.7463243350539015,operating,2.245587476356786,high
4464,L51643,L,302.8,310.6,2016,19.9,199,0,No Failure,Gen3,L,0.44634463446344635,0.47341882014288394,1.2709809187996755,0.7294047541343773,3.9122842465177974,operating,2.246207974247022,high
4465,L51644,L,302.8,310.6,1671,30.5,201,0,No Failure,Gen3,L,0.4464446444644464,0.47181779047469974,0.9165464897263389,0.9837228401321877,2.387480749766846,operating,1.5299562468246402,medium
4466,L51645,L,302.8,310.6,1404,43.2,203,0,No Failure,Gen3,L,0.44654465446544656,0.4702167608065155,0.7067674510651244,1.2395145573606903,2.2388149730088776,operating,1.4075562245230884,medium
4467,L51646,L,302.8,310.6,1470,41.1,205,0,No Failure,Gen3,L,0.44664466446644663,0.46861573113833127,0.6365493094562558,1.357682353593179,2.144223073395049,operating,1.3486540221948964,medium
4468,L51647,L,302.8,310.6,1617,37.9,207,0,No Failure,Gen3,L,0.44674467446744676,0.467014701470147,0.6691111335808023,1.3002022156983126,2.1838197770431544,operating,1.3742612508915024,medium
4469,L51648,L,302.7,310.5,1725,29.0,209,0,No Failure,Gen3,L,0.44684468446844683,0.4654136718019628,0.9275719554144116,0.9731678591760593,2.596292556400002,operating,1.6167886091843244,medium
4470,L51649,L,302.7,310.5,1446,40.9,211,1,Tool Wear Failure,Gen3,L,0.44694469446944696,0.06381264213377859,0.5907315176514347,0.1,2.196335584869183,operating,1.3557536892431037,medium
4471,L51650,L,302.7,310.6,1564,34.3,0,0,No Failure,Gen3,L,0.44704470447044703,0.6305910591059106,0.772820579370087,1.1457108409630972,2.2798480630989384,operating,1.4437853990506013,medium
4472,L51651,L,302.8,310.6,1670,29.1,2,0,No Failure,Gen3,L,0.44714471447144716,0.6289900294377264,0.9633585841322514,0.9404165395589908,2.571504234965668,operating,1.6176092692259427,medium
4473,L51652,L,302.7,310.6,1501,48.7,4,0,No Failure,Gen3,L,0.44724472447244723,0.6273889997695422,0.8740075964052901,1.0266860378611404,2.334873602217006,operating,1.4961517198083893,medium
4474,L51653,L,302.7,310.5,1551,35.9,6,0,No Failure,Gen3,L,0.44734473447344736,0.625787970101358,0.6968552044138435,1.254933135230744,2.159829980134043,operating,1.3729885533777704,medium
4475,L51654,L,302.7,310.5,1563,35.0,8,0,No Failure,Gen3,L,0.44744474447444743,0.6241869404331738,0.7269486936747872,1.2092648644938406,2.158931995438675,operating,1.3816574062779061,medium
4476,L51655,L,302.7,310.5,1351,41.8,10,1,Heat Dissipation Failure,Gen3,L,0.44754475447544756,0.22258591076498951,0.6208250069123783,0.1,2.329148342037753,operating,1.4179068388888147,medium
4477,L51656,L,302.6,310.4,1415,52.1,12,0,No Failure,Gen3,L,0.44764476447644763,0.6209848810968054,0.9260979231519096,0.9745658552044005,2.4453415389057596,operating,1.5559659925078768,medium
4478,L51657,L,302.6,310.3,1647,34.2,14,0,No Failure,Gen3,L,0.44774477447744776,0.6193838514286212,0.6921022736675823,1.2624632364326038,2.1454188966940397,operating,1.3657982407778906,medium
4479,L51658,L,302.5,310.2,1477,41.6,16,0,No Failure,Gen3,L,0.44784478447844783,0.6177828217604369,0.5134110268684028,1.6302282746777774,1.9506677961428693,operating,1.2342904265176686,medium
4480,L51659,L,302.6,310.2,1923,21.5,18,0,No Failure,Gen3,L,0.44794479447944796,0.6161817920922528,1.094289005857444,0.8373182664291935,3.42495145805044,operating,1.9982672849774095,medium
4481,H33894,H,302.7,310.4,1305,55.2,20,1,Heat Dissipation Failure,Gen3,H,0.44804480448044803,0.2945807624240685,1.0464177863051962,0.1,2.7973249785583754,operating,2.332855327314909,high
4482,M19341,M,302.6,310.4,1544,35.1,25,0,No Failure,Gen3,M,0.44814481448144816,0.6506081912539081,0.6844746228989694,1.2747384947961378,1.921865244344977,operating,1.5740884846076817,medium
4483,H33896,H,302.7,310.5,1568,36.9,28,0,No Failure,Gen3,H,0.44824482448244823,0.6882166477517317,0.6634179941239061,1.3098983881662287,1.9044260742495358,operating,1.860795827936986,medium
4484,L51663,L,302.7,310.4,1489,42.7,33,0,No Failure,Gen3,L,0.44834483448344836,0.6042440765815713,0.6284526576809787,1.3727728074786485,1.8504020975463733,operating,1.2286966363228429,medium
4485,M19344,M,302.6,310.4,1451,43.1,35,0,No Failure,Gen3,M,0.44844484448444843,0.642643046913387,0.6251630305424731,1.3790002494362261,1.845218106304302,operating,1.5256361516844628,medium
4486,L51665,L,302.7,310.4,1542,35.7,38,0,No Failure,Gen3,L,0.44854485448544856,0.6002515034112108,0.6810768079794874,1.2802838207254286,1.8108725288011926,operating,1.2286720539143234,medium
4487,M19346,M,302.6,310.5,1965,20.2,40,0,No Failure,Gen3,M,0.44864486448644864,0.6386504737430265,1.2051548947113802,0.7661925830045929,3.539287098503005,operating,2.3772613078146163,high
4488,L51667,L,302.5,310.5,1436,36.5,43,0,No Failure,Gen3,L,0.44874487448744876,0.5962589302408502,0.6434638557309106,1.3450553006600232,1.7774806642872252,operating,1.2040314224341633,medium
4489,M19348,M,302.5,310.4,1509,37.6,45,0,No Failure,Gen3,M,0.44884488448844884,0.634657900572666,0.584217085919636,1.4615244497379507,1.640068420867247,operating,1.4312924941227896,medium
4490,L51669,L,302.5,310.4,1487,40.2,48,0,No Failure,Gen3,L,0.44894489448944896,0.5922663570704897,0.5115306094471648,1.6352411221149157,1.6117581132073644,operating,1.0981624281170952,medium
4491,L51670,L,302.5,310.4,1967,20.3,50,0,No Failure,Gen3,L,0.44904490449044904,0.5906653274023055,1.1626808239355533,0.7919657771337466,3.4729854212013525,operating,2.037998415661207,high
4492,H33905,H,302.6,310.4,1409,53.3,52,0,No Failure,Gen3,H,0.44914491449144917,0.6690642977341212,0.9662225754998346,0.9378904770715532,2.1987150353859617,operating,2.069352786804335,high
4493,M19352,M,302.6,310.5,1420,56.4,57,0,No Failure,Gen3,M,0.44924492449244924,0.6250917265639608,1.092343765890984,0.838684302804859,2.3632786058085227,operating,1.8730145720907043,medium
4494,L51673,L,302.7,310.5,1511,37.7,60,0,No Failure,Gen3,L,0.44934493449344937,0.5827001830617844,0.6366682258919562,1.3574631901480512,1.6033666187055018,operating,1.1323471152497877,medium
